,Author,Text
410,c,"newspaper. Quickly one after another, his eyes watering with pleasure, he consumed the cheese, the vegetables and the sauce; the fresh foods, on the other hand, he didn’t like at all, and even dragged the things he did want to eat a little way away from them because he couldn’t"
411,c,"while his father continued to speak through the door. “He isn’t well, please believe me. Why else would Gregor have missed a train! The lad only ever thinks about the business. It nearly makes me cross the way he never goes out in the evenings; he’s been in town for"
412,c,"same; it seemed that someone needed to enter the room but thought better of it. Gregor went and waited immediately by the door, resolved either to bring the timorous visitor into the room in some way or at least to find out who it was; but the door was opened"
413,c,badly injured in the events of that morning—it was nearly a miracle that only one of them had been—and dragged along lifelessly. It was only when he had reached the door that he realised what it actually was that had drawn him over to it; it was the smell of
414,c,"“Mother?” his sister called from the other side. They communicated across Gregor’s room. “You’ll have to go for the doctor straight away. Gregor is ill. Quick, get the doctor. Did you hear the way Gregor spoke just now?” “That was the voice of an animal”, said the chief clerk, with"
415,c,"again, as it was clear enough that it was no pleasure for Gregor to cut himself off so completely. She left the sheet where it was. Gregor even thought he glimpsed a look of gratitude one time when he carefully looked out from under the sheet to see how his"
416,c,"that everyone would turn on him any moment, and he waited. He was not even startled out of this state when the violin on his mother’s lap fell from her trembling fingers and landed loudly on the floor. “Father, Mother”, said his sister, hitting the table with her hand as"
417,c,"loud enough for his sister to hear him. “Gregor”, said his father now from the room to his left, “the chief clerk has come round and wants to know why you didn’t leave on the early train. We don’t know what to say to him. And anyway, he wants to"
418,c,"needed to enter the room but thought better of it. Gregor went and waited immediately by the door, resolved either to bring the timorous visitor into the room in some way or at least to find out who it was; but the door was opened no more that night and"
419,c,"she wiped them away with mechanical hand movements. “My child”, said her father with sympathy and obvious understanding, “what are we to do?” His sister just shrugged her shoulders as a sign of the helplessness and tears that had taken hold of her, displacing her earlier certainty. “If he could"
420,c,"enough and that his father took it to mean that something bad had happened, that he was responsible for some act of violence. That meant Gregor would now have to try to calm his father, as he did not have the time to explain things to him even if that"
421,c,"lost his ability to see anything—her hands behind his father’s head begging him to spare Gregor’s life. No-one dared to remove the apple lodged in Gregor’s flesh, so it remained there as a visible reminder of his injury. He had suffered it there for more than a month, and his"
422,c,"had been yearning for. He was determined to make his way forward to his sister and tug at her skirt to show her she might come into his room with her violin, as no-one appreciated her playing here as much as he would. He never wanted to let her out"
423,c,"He was amazed at the great distance that separated him from his room, and could not understand how he had covered that distance in his weak state a little while before and almost without noticing it. He concentrated on crawling as fast as he could and hardly noticed that there"
424,c,"First of all though, I’ve got to get up, my train leaves at five.” And he looked over at the alarm clock, ticking on the chest of drawers. “God in Heaven!” he thought. It was half past six and the hands were quietly moving forwards, it was even later than"
